feature_name,dose,pvalue,tstat,fc
M975T443_1,1,0.463971039,0.769894171,1.152342811
M975T443_2,1,0.09650693,1.855899893,1.411231806
M976T398,1,0.295270342,-1.346305393,0.768128544
M978T293,1,0.986051191,0.018143284,1.002014662
M979T293,1,0.986187116,0.017901471,1.002815456
M981T25,1,0.002634245,-3.786560839,0.82745435
M985T538_1,1,0.093945586,-2.185044181,0.062002787
M990T293,1,0.000678828,-4.472431931,0.644737064
M990T463_2,1,0.2360428,-1.263980119,0.824801554
M991T463,1,0.680830843,-0.426371175,0.94659058
M991T293,1,0.001577632,-3.978531219,0.6295415
M992T292,1,0.015232199,-2.820111698,0.891640938
M993T292,1,0.029533513,-2.458946569,0.892879065
M994T292,1,0.136991556,-1.635174637,0.921933866
M995T292,1,0.137772931,-1.583001579,0.928609266
M996T292,1,0.649750212,0.473204024,1.077425436
M1004T293,1,0.179098841,1.435376777,1.260835963
M1006T291,1,0.264639537,-1.179704513,0.910542777
M1007T291,1,0.915222856,-0.112813279,0.984420717
M1014T292,1,0.557372868,-0.603537236,0.953604402
M1015T292,1,0.865012654,0.174456066,1.008531215
M1016T291,1,0.156919005,1.580451712,1.107734595
M1017T291,1,0.149832358,1.562963834,1.102680645
M1018T291,1,0.769953786,-0.30047088,0.983486828
M1019T293_1,1,0.579732796,-0.59462431,0.919011629
M1019T291,1,0.086885609,-1.890950446,0.883578658
M1020T291,1,0.871439429,-0.166226967,0.988378391
M1021T291,1,0.575006902,-0.582660571,0.948132756
M1022T291,1,0.969343534,0.039955046,1.00431428
M1030T290,1,0.99180644,0.010589178,1.001022768
M1031T290,1,0.665705659,0.460156536,1.052859942
M1032T290,1,0.257518722,-1.259646701,0.836318488
M1034T289,1,0.429259957,-0.820036108,0.936441791
M1035T289,1,0.601291507,-0.55425709,0.921955776
M1036T474,1,0.402779568,-0.914803812,0.894609302
M1037T474,1,0.060326955,-2.120774904,0.804896491
M1038T473,1,0.811734815,-0.25642856,0.941045238
M1040T291,1,0.068461926,2.353495207,1.402329079
M1041T291,1,0.134847881,1.761458903,1.295651459
M1042T290,1,0.541606831,0.641669358,1.061740566
M1043T290,1,0.844008611,-0.204170636,0.978948028
M1044T290,1,0.062987742,2.208989333,1.175064316
M1045T290,1,0.019671518,2.862648083,1.179213329
M1046T289,1,0.79279004,-0.270279851,0.984110085
M1047T289,1,0.813180198,-0.247415415,0.980273014
M1048T289,1,0.792265794,0.26886525,1.013151415
M1049T289,1,0.454945129,0.776457895,1.055040074
M1050T289,1,0.516663232,0.666647679,1.037213216
M70T578,2,0.091689934,-1.921851908,0.713956553
M70T460,2,0.0281329,2.929785635,1.254046949
M70T301,2,0.160013686,1.606341681,1.28671993
M70T519,2,0.633930344,0.49759567,1.082302471
M70T367,2,0.315941837,-1.043732245,0.883336276
M70T336,2,0.019203122,-2.787950716,0.855811716
M71T26_1,2,0.6355898,-0.502608513,0.878317254
M71T378,2,0.183314012,-1.415193902,0.818626328
M71T398,2,0.961957512,0.052659283,1.005903421
M71T519,2,0.207287927,1.33799045,1.089411468
M71T408,2,0.01473268,2.873205335,1.184723859
M71T486,2,0.310721949,-1.062673802,0.796701945
M71T292,2,0.921980556,0.101001901,1.026205132
M71T26_5,2,0.564829777,0.617036495,1.158478325
M72T430,2,0.193956401,1.393795169,1.118289464
M72T234,2,0.133757033,1.619067431,1.49329189
M72T406,2,0.504441165,0.688430585,1.086660184
M73T508,2,0.547290544,0.643990237,1.096632942
M73T406,2,0.961326571,-0.049578431,0.996146256
M73T26_2,2,0.874191989,0.165867145,1.03492736
M73T547_1,2,0.556043101,-0.618900369,0.933248415
M73T495_1,2,0.405922323,-0.872940299,0.893686748
M73T559,2,0.285175976,1.123707617,1.198478164
M73T26_3,2,0.673233252,0.43408052,1.076482352
M73T495_2,2,0.917194279,0.106568791,1.007368964
M74T547,2,0.113775918,-1.700220699,0.893621474
M74T495,2,0.621592149,-0.527271569,0.944593896
M74T544,2,0.519946539,-0.665312931,0.90187926
M74T460,2,0.122548305,1.874304056,1.303744193
M74T517,2,0.1151005,1.880517144,1.209852302
M74T380,2,0.253216683,-1.21949015,0.880200358
M74T233,2,0.834683869,-0.21935379,0.970579685
M75T27,2,0.000241523,8.799506292,2.032796969
M75T380,2,0.521910866,0.658222654,1.077197205
M75T457,2,0.088618334,2.021940477,1.593803072
M75T354,2,0.078047797,-2.025632322,0.777253823
M75T51,2,0.066399861,2.463695564,2.513527519
M75T435_2,2,0.011299784,3.418113943,1.563817042
M75T78,2,0.715538612,-0.375636928,0.922912693
M76T308,2,0.058666543,-2.170513091,0.938303206
M76T443_1,2,0.009849341,4.339255672,2.401621195
M76T74,2,0.303959928,-1.173534313,0.873139437
M76T325_1,2,0.319961968,1.060641886,1.181066598
M76T45,2,0.712922187,-0.385289803,0.946483754
M76T325_4,2,0.356785979,1.054915422,1.229555736
M77T276,2,0.167313176,1.473233263,1.234168696
M77T443_1,2,9.98E-07,8.672448345,2.129086404
M77T339,2,0.015837209,-2.959314107,0.700054061
M77T443_2,2,0.363061744,1.021268334,1.339546556
M77T324_1,2,0.394260063,0.920350262,1.12887781
M77T324_3,2,0.20748621,1.389817588,1.194018332
M78T443,2,0.004434913,4.558266246,2.077031948
M78T275_2,2,0.361052251,-0.948943983,0.736947711
M78T323,2,0.33814596,1.051015881,1.189115499
M78T275_3,2,0.310511373,-1.115866334,0.680253891
M78T275_5,2,0.272777955,1.145837805,1.069172052
M79T233,2,0.281749451,1.151271165,1.367350857
M79T579,2,0.287674559,-1.2568663,0.864977528
M79T43,2,0.807742894,0.255451323,1.040832346
M80T339,2,0.257082722,-1.207696004,0.952273931
M80T231,2,0.86996337,-0.168221372,0.952634731
M81T275,2,0.066869131,2.047773022,1.156129414
M81T311,2,0.192022437,-1.468980465,0.791238672
M81T579,2,0.015262972,-2.832332686,0.850045656
M81T230,2,0.259164118,-1.223043518,0.75399514
M81T273_2,2,0.054243244,-2.119010786,0.729348368
M81T229,2,0.006466729,-3.274832352,0.537644107
M82T229,2,0.004580886,-4.264748281,0.295165564
M82T578,2,0.121061855,-1.711942917,0.946362059
M82T230_1,2,0.081257591,2.026433657,1.358878692
M82T230_2,2,0.096254024,2.095023556,1.418705882
M82T230_4,2,0.294451541,1.118480343,1.214135896
M82T544,2,0.03318159,2.382322793,1.091323524
M82T501,2,0.723318444,-0.3705767,0.90760419
M82T367,2,0.592384973,0.555136198,1.059911328
M82T519,2,0.599761867,0.560724033,1.143432816
M83T544_1,2,0.265433249,1.213438192,1.103543183
M83T228_1,2,0.228747532,1.269217145,1.302430247
M83T226,2,0.036548278,3.792407346,2.563763756
M83T544_2,2,0.352216496,0.965961001,1.050101121
M83T81,2,0.535433973,0.67706808,1.153430338
M84T544_2,2,0.469082169,0.759475268,1.057022264
M84T434,2,0.18559289,1.398876233,1.179869407
M84T453,2,0.033427671,2.384197323,1.127256135
M84T470,2,0.24061961,-1.237533591,0.936475371
M84T226_1,2,0.554007451,-0.607886421,0.946280444
M84T374,2,0.911961323,-0.112920222,0.982369118
M84T365,2,0.138174254,-1.58856292,0.886980722
M84T408,2,0.756429005,-0.332536781,0.958488501
M84T296,2,0.250803585,-1.259600744,0.685451142
M84T226_2,2,0.407279545,-0.859465633,0.867889711
M84T227_3,2,0.114741052,1.885276494,1.403919741
M85T226_1,2,0.691554738,-0.406085035,0.964570893
M85T226_2,2,0.038362182,-2.518467112,0.699085558
M85T226_4,2,0.203530229,-1.361660124,0.836197795
M85T333,2,0.267089934,-1.235638454,0.904819944
M85T579,2,0.395130119,-0.96423837,0.828920478
M85T321,2,0.009790147,-3.159349834,0.72115268
M85T405_2,2,0.001672145,-3.948205635,0.819445221
M85T453,2,0.032914541,2.478686491,1.130931378
M85T454_2,2,0.319409362,1.095979501,1.164980173
M85T518,2,0.165774492,1.539020848,1.091524454
M85T517_2,2,0.377182257,0.951582717,1.068862959
M85T374,2,0.737727128,0.358651398,1.069103077
M85T296,2,0.271192073,-1.484221589,0.283568025
M85T221,2,0.103122475,-1.84599024,0.706316278
M85T219,2,0.218728349,1.375690374,1.248014936
M86T225_2,2,0.119871339,1.964590665,1.608599158
M86T578,2,0.002517766,-3.778784049,0.910269259
M86T404,2,0.134930103,-1.610221091,0.836646777
M86T427,2,0.551157557,0.612316049,1.057006886
M86T387,2,0.316487728,-1.046798068,0.949415401
M86T547,2,0.036206533,-2.350203796,0.792719302
M86T83_3,2,0.109485049,1.76054242,1.368015953
M86T156,2,0.759052475,0.318865011,1.018425175
M86T367_1,2,0.647359822,-0.468664852,0.967098149
M86T354_1,2,0.095372029,-1.84027669,0.844018454
M86T354_6,2,0.881439057,0.155216654,1.01919271
M86T367_6,2,0.730624624,-0.356401906,0.97546567
M87T473_2,2,0.655376266,-0.467590158,0.936671265
M87T333,2,0.235168452,-1.304053777,0.930321648
M87T578,2,0.895649013,-0.134922482,0.991980292
M87T544,2,0.420318994,0.849920671,1.115921397
M87T380,2,0.565008151,-0.590588762,0.968414662
M87T419,2,0.000261566,-5.732111671,0.694733697
M87T460,2,0.09424593,1.977025283,1.178585036
M87T426,2,0.865707383,-0.173504815,0.982113033
M87T83_2,2,0.001637769,3.961920276,1.228014322
M87T431,2,0.798390764,0.260853596,1.02405973
M87T508,2,0.146493743,-1.554342056,0.818186779
M87T354_1,2,0.148998508,-1.628477082,0.898459903
M87T367_1,2,0.734542766,-0.346491671,0.977824678
M87T354_2,2,0.784787957,-0.283259758,0.968075574
M87T367_2,2,0.261666175,-1.173634273,0.933146081
M87T354_3,2,0.641908683,0.485092231,1.050927032
M87T367_3,2,0.048176213,-2.183855675,0.88914608
M87T269_1,2,4.07E-05,-6.054744892,0.410319328
M87T224_1,2,0.288029393,-1.162924207,0.575247526
M87T269_2,2,8.97E-05,-6.169724385,0.317180098
M88T224_1,2,0.004882644,3.675822062,1.211309987
M88T269,2,0.661198542,-0.453290706,0.893241038
M88T534,2,0.913780429,-0.117871014,0.981078318
M88T456,2,0.012919241,3.716689014,1.405102391
M88T109,2,0.077319358,1.986107892,1.310463993
M88T492,2,0.071680848,-2.038468237,0.841219629
M88T547,2,0.191231944,-1.428759109,0.798336248
M88T460,2,0.488944391,0.734562121,1.098502034
M88T386,2,0.350095705,1.048869223,1.258148478
M88T431,2,0.554312792,-0.616666951,0.956317169
M88T491,2,0.109567466,1.835161539,1.317853127
M88T354,2,0.107282474,-1.744103471,0.860274019
M88T367,2,0.492289028,-0.707465304,0.941464349
M89T218_1,2,0.984424115,-0.020511508,0.997023711
M89T527,2,0.417668488,-0.88665936,0.92012744
M89T56,2,0.34772387,1.018856709,1.667184746
M89T578,2,0.32689301,-1.035165125,0.95875775
M89T456,2,0.011709856,3.52942775,1.43179153
M89T334,2,0.697989427,-0.404133008,0.926868717
M90T73,2,0.020644289,-2.634016837,0.769748395
M90T427_1,2,0.232561592,1.259891663,1.201570281
M90T430,2,0.509504914,-0.684361997,0.947701829
M90T443,2,0.003341484,3.720637196,1.236252427
M90T419,2,0.056016204,2.318167154,1.282089657
M90T427_5,2,0.217606195,1.305125968,1.195861807
M90T268_2,2,0.000200249,-5.436353824,0.507078505
M90T216_6,2,0.972511602,-0.036433915,0.99249393
M90T268_4,2,0.010235886,-3.171626178,0.565484207
M91T73,2,0.036260619,-2.407136596,0.679336328
M91T578_1,2,0.044739996,-2.288183442,0.940304937
M91T268_2,2,0.813009635,-0.256800128,0.918898593
M91T56_1,2,0.297636636,1.149585134,1.977638606
M91T397_1,2,0.726733285,0.361020893,1.026601645
M91T33,2,0.695071362,0.415695777,1.083600573
M91T398_3,2,0.104830266,-1.893291779,0.889151913
M91T578_2,2,0.053723808,-2.301140242,0.849409224
M91T427_1,2,0.337426871,1.007162488,1.126594909
M91T339,2,0.201328771,-1.511710653,0.791036073
M91T74,2,0.342886107,-1.173595824,0.767783384
M91T431,2,0.192422946,1.424360729,1.085905381
M92T544,2,0.244127472,1.393157976,1.237061634
M92T397,2,0.20250915,-1.440473461,0.965234539
M92T426,2,0.137806813,-1.585459406,0.820261039
M92T427,2,0.021648683,2.654308387,1.339839196
M92T210,2,0.152179664,1.552515431,1.393352838
M93T397,2,0.719421567,-0.375537552,0.986240984
M93T73,2,0.328506241,-1.024946577,0.831636877
M93T501,2,0.2392616,1.237821704,1.038911492
M93T56,2,0.600174865,0.561712271,1.358696146
M95T544_1,2,0.671936277,-0.433254183,0.955772957
M95T341,2,0.928825441,0.091391798,1.012838871
M95T239,2,0.000628154,6.154453812,1.36270376
M95T544_2,2,0.491602535,0.729373173,1.053166735
M95T446_2,2,0.556059753,-0.612728165,0.933772081
M96T446_1,2,0.107753083,-1.766216314,0.69560713
M96T446_2,2,0.65356185,-0.463966189,0.944873213
M96T488,2,0.116380514,-1.835900549,0.867217279
M96T513,2,0.611808042,-0.522160218,0.966757635
M96T406,2,0.527199737,0.676529814,1.072760646
M97T409,2,0.724415704,-0.371446513,0.953765375
M97T439,2,0.796034672,-0.270041239,0.972070967
M97T63,2,0.153864254,-1.580268562,0.784062457
M98T73_1,2,0.019654782,-2.702534271,0.760112784
M98T578,2,0.886776798,-0.148183095,0.991285894
M98T73_2,2,0.132480236,-1.654742881,0.793949874
M98T460,2,0.320719531,1.099529302,1.274990938
M98T325,2,0.518740061,0.673379154,1.089322002
M99T73_1,2,0.022408002,-2.630509037,0.834973536
M99T301_2,2,0.017646008,2.82359874,1.345521151
M99T479,2,0.169462588,-1.475912376,0.823861483
M99T283,2,0.280390428,1.283586769,1.380602556
M99T486,2,0.732947166,-0.34938716,0.893350796
M99T73_3,2,0.062587322,-2.207177148,0.721293462
M99T156,2,0.154894043,-1.606528354,0.876458453
M100T73,2,0.00024422,-5.180700031,0.677648385
M100T578,2,0.633573486,-0.494779107,0.982810461
M100T155,2,0.001397642,-5.651953809,0.459207422
M100T544,2,0.103372136,1.836201457,1.065861393
M100T41,2,0.549936101,-0.623582836,0.734562706
M100T405,2,0.039337359,-2.368761421,0.795029399
M101T301,2,0.010435803,3.073860293,1.356463317
M101T408,2,0.689247853,0.410106821,1.109869638
M101T453,2,0.047500346,2.200012405,1.116854242
M101T517,2,0.137657435,1.692455637,1.10517616
M102T73_1,2,0.06290721,-2.094063066,0.783210218
M102T380_1,2,0.88724639,-0.149091858,0.985078706
M102T435_1,2,0.025986008,2.842603329,1.935717995
M102T435_2,2,0.014405791,3.235568672,1.488845755
M102T453_1,2,0.095972235,1.91234234,1.130439405
M102T470,2,0.188792985,-1.410081923,0.915184779
M102T380_2,2,0.934027992,-0.085741476,0.976066607
M102T435_3,2,0.039514929,2.56388094,1.754811985
M102T73_3,2,0.796594891,-0.263105982,0.950831436
M102T453_2,2,0.085490272,1.87710595,1.119110643
M102T518,2,0.094215859,1.96706822,1.08970038
M102T517,2,0.551775087,0.614302339,1.087542647
M103T578_1,2,0.18908049,1.464683592,1.266314586
M103T578_2,2,0.213942725,-1.403832263,0.923128625
M103T579,2,0.636362415,-0.484838251,0.983629548
M103T73_1,2,0.023453262,-2.654344199,0.699646436
M103T68_2,2,0.673212523,-0.434013976,0.937676985
M103T429,2,0.018326744,-3.038559676,0.867822895
M103T435_1,2,0.183001733,1.635512433,1.428617264
M103T435_2,2,0.078216783,2.054724033,1.442569671
M103T470_1,2,0.384289876,-0.917755447,0.920041361
M103T380,2,0.27053986,-1.166580698,0.917316956
M103T74_1,2,0.022147678,-2.632913181,0.835653486
M103T73_2,2,0.03665711,-2.330665434,0.888045184
M103T387,2,0.77907718,0.290984515,1.019504283
M103T293,2,0.000763404,-5.009775721,0.528860009
M103T518,2,0.448865064,0.79450095,1.206944615
M103T470_2,2,0.000737708,-4.793804923,0.535523716
M104T301,2,0.017500663,2.725419,1.228134877
M104T68,2,0.783419482,-0.284686381,0.948842254
M104T578,2,0.179963547,-1.578295386,0.697921286
M104T380_2,2,0.574102511,-0.578116773,0.972948014
M104T339,2,0.002186046,-3.887496252,0.838551442
M104T435,2,0.003911449,4.0527875,1.812708795
M104T409_2,2,0.10776769,1.973930055,1.26676481
M104T263_2,2,0.551929795,-0.641014908,0.872911533
M104T263_3,2,0.58133873,-0.598204941,0.82201228
M104T263_6,2,0.377390362,-0.944650256,0.926587213
M104T263_8,2,0.339293019,-0.994013295,0.873801294
M104T263_11,2,0.170409255,-1.452941735,0.935198222
M105T408_1,2,0.670344073,0.436824117,1.042099581
M105T54,2,0.682077227,0.444366118,1.095335033
M105T380_1,2,0.249130359,-1.209675785,0.931514128
M105T380_2,2,0.429330554,-0.815902209,0.958425032
M105T82,2,0.142707943,1.662996869,1.501035004
M105T52,2,0.029109729,2.512330289,1.695807185
M105T380_3,2,0.238667063,-1.237628414,0.898128006
M105T380_4,2,0.628987109,0.495066751,1.029469476
M105T380_5,2,0.472189412,-0.745546043,0.963062448
M105T380_6,2,0.674142199,-0.434185807,0.908676863
M105T132,2,0.068311816,2.397223313,1.739997042
M105T409_1,2,0.412522398,0.917440123,1.412513269
M105T409_2,2,0.108649261,2.006313408,1.363090888
M105T49,2,0.018359695,-2.728417866,0.734371426
M105T263_1,2,0.053305574,-2.14577092,0.913846288
M105T263_2,2,0.205105563,-1.348861804,0.95104878
M105T263_3,2,0.121711625,-1.656694632,0.906387504
M106T544,2,0.918324027,-0.104746289,0.989083972
M106T82,2,0.103425174,1.905682562,1.688101863
M106T380,2,0.650580737,-0.465093422,0.977775486
M106T456_2,2,0.013454305,3.793505692,1.43614322
M106T456_3,2,0.007320125,3.47303818,1.782560723
M106T409,2,0.172856238,1.969053995,2.825843297
M106T334_2,2,0.707212407,-0.392238998,0.92125092
M106T263_1,2,0.193166092,-1.598256421,0.778300503
M106T263_2,2,0.302925813,-1.118576638,0.960102064
M106T263_3,2,0.414865949,0.899290914,1.086301362
M107T406,2,0.446692966,-0.800263625,0.932617512
M107T456_1,2,0.064101411,2.387918535,1.689591933
M107T339,2,0.038273519,-2.479070005,0.894214387
M107T380,2,0.509806917,-0.683330445,0.914221934
M107T456_2,2,0.00523536,4.235928338,1.397519902
M107T334_1,2,0.476663577,-0.777036793,0.904911395
M107T26,2,0.313071126,1.066842323,1.246666051
M108T574,2,0.179748309,-1.465605146,0.835855466
M108T408,2,0.208096527,-1.430244405,0.835894544
M108T306,2,0.061881902,-2.081533846,0.61126912
M108T73,2,0.2826501,-1.184826368,0.862822759
M108T82,2,0.038115803,2.312153948,1.196265938
M108T60,2,0.02567259,-2.551209891,0.771376346
M108T30_1,2,0.011560469,-3.109698605,0.494333046
M108T402,2,0.618547465,0.558773371,1.24572479
M108T83,2,0.027289222,2.529515422,1.328487799
M108T456,2,0.020608444,3.479592068,1.524911223
M108T308,2,0.983988144,0.020554728,1.001545396
M108T39,2,0.059650709,2.231380618,1.048827181
M108T30_2,2,0.820281782,-0.243365443,0.934671933
M108T334,2,0.180367328,-1.508949944,0.853010418
M109T73,2,0.130394185,-1.614800647,0.864456268
M109T544,2,0.272715953,1.196551758,1.113488045
M109T419,2,0.005848682,-3.493851812,0.710264936
M109T409,2,0.514547641,-0.674203352,0.932859867
M109T439,2,0.714086128,0.379974554,1.038274621
M109T65,2,0.074601227,2.010153962,1.518406599
M109T503_1,2,0.544562517,0.644101651,1.068380604
M109T298,2,0.211743773,-1.424910168,0.847087009
M109T513,2,0.648359781,-0.470822194,0.973630792
M110T73_1,2,0.012853904,-2.984329944,0.758843882
M110T544_3,2,0.573017417,0.582185491,1.024157461
M110T460,2,0.019610134,3.083573468,1.776271844
M110T73_2,2,0.011398439,-2.949564416,0.819165288
M110T426,2,0.124936004,-1.64686529,0.836102695
M110T501_1,2,0.852905416,-0.19157354,0.981986445
M110T513,2,0.688107988,-0.412846506,0.975289978
M110T308,2,0.134423255,-1.842124382,0.873574913
M110T367,2,0.037357115,-2.463854566,0.677313124
M110T501_4,2,0.10346771,-2.023321595,0.669372845
M110T292_1,2,0.363600463,-0.948879325,0.921938574
M110T292_2,2,0.573092284,-0.587832698,0.959053556
M110T292_4,2,0.458210387,0.768313486,1.05479371
M111T544_2,2,0.190088878,1.407519394,1.090319012
M111T73_2,2,0.009088247,-3.066395195,0.757989185
M111T65,2,0.352622164,1.007403684,1.546066389
M111T426,2,0.287428798,-1.130666138,0.835618729
M111T578,2,0.051662414,-2.146880635,0.924093122
M111T502,2,0.12490594,1.655992422,1.055963973
M111T503_2,2,0.065093123,2.166682724,1.322372411
M111T501_1,2,0.125196282,1.69316796,1.067858092
M111T501_2,2,0.410212323,0.876940417,1.035883951
M112T578,2,0.641549239,-0.477459905,0.978050796
M112T544_1,2,0.073873606,1.965243379,1.068646108
M112T544_2,2,0.503474877,0.694501524,1.056523824
M112T73_2,2,0.029546645,-2.450417584,0.774615402
M112T328_1,2,0.41857177,-0.836755413,0.874744572
M112T239_1,2,0.183318519,1.443560237,1.159382578
M112T426,2,0.131522026,-1.614381953,0.792029431
M112T239_4,2,0.000296823,6.503013623,1.270287818
M112T328_3,2,0.012802698,-2.908956036,0.796009971
M112T502_1,2,0.085788077,1.873245069,1.11670112
M112T161,2,0.791875901,-0.276741164,0.958467095
M112T142,2,0.035433778,2.936733981,1.570842292
M112T502_2,2,0.107997817,1.791736054,1.076592749
M112T446_1,2,0.281279286,-1.133014285,0.838676333
M112T439,2,0.011069655,4.041048157,1.567191735
M112T517,2,0.18605051,1.543678546,1.113344018
M112T409,2,0.041701293,2.442757617,1.295255364
M112T328_5,2,0.189804408,-1.404079232,0.826301811
M112T239_7,2,0.083000871,2.228948788,1.34847206
M112T446_3,2,0.601331745,-0.542678712,0.935599825
M112T509,2,0.436799568,-0.84195843,0.813612301
M112T446_4,2,0.908925179,-0.117733707,0.977412574
M112T474,2,0.281718325,-1.270496169,0.883134916
